date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
21-12-2023,P048,Apparel,38,1913.29,118,51,0,0,3,12,7
17-09-2023,P035,Sports,39,1793.38,245,76,0,0,6,9,5
02-03-2022,P049,Apparel,17,1123.2,54,23,0,0,2,3,8
05-11-2023,P021,Apparel,63,2800.79,83,58,0,0,6,11,12
18-06-2022,P048,Apparel,43,1916,112,51,0,0,5,6,7
18-02-2023,P047,Electronics,18,17052.92,64,21,0,0,5,2,6
24-02-2023,P040,Apparel,22,1380.09,129,51,0,0,4,2,9
20-10-2022,P030,Electronics,19,22968.44,188,64,0,0,3,10,10
17-12-2022,P049,Apparel,70,1152.97,36,23,0,0,5,12,8
09-04-2023,P049,Apparel,39,1174.24,37,23,0,0,6,4,8
23-11-2023,P018,Apparel,47,3070.02,68,20,0,0,3,11,4
15-04-2022,P018,Apparel,22,3077.13,52,20,0,0,4,4,4
04-01-2022,P001,Electronics,15,23742.12,104,45,0,0,1,1,13
20-10-2022,P019,Apparel,29,780,52,33,0,0,3,10,4
11-10-2022,P025,Apparel,40,1397.29,118,51,0,0,1,10,5
30-03-2022,P046,Home,16,965.31,77,56,0,0,2,3,2
12-03-2023,P037,Electronics,22,5955.91,160,46,0,0,6,3,10
02-02-2022,P026,Home,24,7459.4,76,42,0,0,2,2,8
21-03-2022,P030,Electronics,10,23366.98,205,64,0,0,0,3,10
02-10-2022,P018,Apparel,66,3077.33,21,20,1,28,6,10,4
08-08-2023,P006,Electronics,18,10460.64,-312,79,0,0,1,8,13
17-09-2023,P050,Electronics,29,20072.39,108,78,0,0,6,9,2
03-01-2022,P020,Electronics,23,19583.89,71,45,0,0,0,1,8
19-11-2022,P011,Electronics,24,6452.69,110,27,0,0,5,11,4
13-04-2022,P014,Electronics,14,23580.31,66,28,0,0,2,4,9
17-04-2022,P019,Apparel,39,786.14,135,33,0,0,6,4,4
01-05-2022,P023,Electronics,15,2648.1,147,32,0,0,6,5,4
28-05-2022,P029,Apparel,30,1335.31,100,41,0,0,5,5,13
15-06-2023,P038,Electronics,18,13273.1,105,52,0,0,3,6,4
22-09-2023,P017,Electronics,15,19047.32,173,59,0,0,4,9,7
01-02-2022,P029,Apparel,15,1325.64,81,41,0,0,1,2,13
01-09-2022,P018,Apparel,31,3146.9,65,20,0,0,3,9,4
26-05-2022,P023,Electronics,16,2545.74,64,32,0,0,3,5,4
06-10-2022,P033,Electronics,56,9648.03,353,74,1,52.5,3,10,13
08-03-2022,P050,Electronics,12,19724.11,171,78,0,0,1,3,2
16-06-2022,P047,Electronics,14,16528.7,50,21,0,0,3,6,6
29-03-2023,P030,Electronics,17,23657.81,182,64,0,0,2,3,10
26-05-2022,P044,Sports,14,2102.49,103,36,0,0,3,5,12
15-02-2023,P035,Sports,15,1747.24,142,76,0,0,2,2,5
21-10-2022,P010,Home,21,2055.68,45,43,0,0,4,10,12
27-04-2022,P041,Electronics,17,18629.19,173,68,0,0,2,4,2
11-06-2023,P043,Electronics,15,13750.5,124,68,0,0,6,6,6
22-09-2023,P012,Sports,23,4816.12,239,78,0,0,4,9,6
30-08-2022,P040,Apparel,21,1372.65,108,51,0,0,1,8,9
27-07-2023,P029,Apparel,30,1333.51,79,41,0,0,3,7,13
17-07-2022,P025,Apparel,33,1385.74,56,51,0,0,6,7,5
20-09-2023,P026,Home,28,7413.96,159,42,0,0,2,9,8
21-08-2022,P021,Apparel,40,2873.26,61,58,0,0,6,8,12
03-02-2022,P009,Apparel,23,3514.26,87,43,0,0,3,2,2
30-06-2022,P025,Apparel,37,1354.42,154,51,0,0,3,6,5
24-08-2022,P018,Apparel,31,3112.12,79,20,0,0,2,8,4
10-03-2022,P035,Sports,21,1796.28,152,76,0,0,3,3,5
25-01-2023,P009,Apparel,28,3419.62,78,43,0,0,2,1,2
08-10-2022,P003,Home,34,4863.31,203,79,0,0,5,10,10
07-09-2022,P027,Electronics,21,11270.87,161,62,0,0,2,9,14
09-04-2023,P007,Electronics,25,14072.72,194,60,0,0,6,4,14
30-09-2023,P021,Apparel,40,2856.36,89,58,0,0,5,9,12
11-03-2023,P043,Electronics,27,13421.15,83,68,0,0,5,3,6
13-02-2023,P032,Electronics,10,6830.95,126,39,0,0,0,2,12
15-11-2022,P001,Electronics,29,24055.81,145,45,0,0,1,11,13
08-06-2023,P018,Apparel,33,3213.88,87,20,0,0,3,6,4
26-10-2023,P015,Electronics,23,12525.58,100,52,0,0,3,10,8
27-10-2023,P014,Electronics,31,22406.82,97,28,0,0,4,10,9
07-03-2022,P049,Apparel,33,1162.44,64,23,0,0,0,3,8
16-10-2022,P038,Electronics,47,12777.31,148,52,0,0,6,10,4
11-03-2023,P019,Apparel,25,791.01,143,33,0,0,5,3,4
12-05-2023,P030,Electronics,17,23656.85,196,64,0,0,4,5,10
22-08-2023,P011,Electronics,11,6540.78,97,27,0,0,1,8,4
20-07-2022,P022,Electronics,12,13703.99,69,34,0,0,2,7,11
01-11-2022,P033,Electronics,32,9460.7,198,74,0,0,1,11,13
09-10-2023,P045,Electronics,34,15807.27,56,21,0,0,0,10,13
19-07-2022,P032,Electronics,13,6858.88,89,39,0,0,1,7,12
07-09-2022,P043,Electronics,17,13581.71,203,68,0,0,2,9,6
14-01-2023,P019,Apparel,59,766.4,108,33,1,39.5,5,1,4
06-10-2022,P020,Electronics,36,19079.07,54,45,1,34.5,3,10,8
15-05-2023,P001,Electronics,14,24960.54,137,45,0,0,0,5,13
31-05-2022,P033,Electronics,17,9195.24,197,74,0,0,1,5,13
10-09-2023,P017,Electronics,27,19327.07,213,59,0,0,6,9,7
13-10-2023,P046,Home,26,1003.04,86,56,0,0,4,10,2
01-04-2023,P001,Electronics,20,24991.65,79,45,0,0,5,4,13
30-06-2023,P023,Electronics,16,2512.71,93,32,0,0,4,6,4
05-07-2022,P038,Electronics,18,13250.43,77,52,0,0,1,7,4
07-10-2023,P021,Apparel,49,2759.03,101,58,0,0,5,10,12
10-09-2022,P028,Apparel,41,1083.99,141,51,0,0,5,9,8
07-10-2022,P005,Electronics,24,8446.93,184,72,0,0,4,10,9
06-02-2022,P041,Electronics,18,18374.44,216,68,0,0,6,2,2
17-10-2023,P005,Electronics,69,8372.32,257,72,1,47.9,1,10,9
31-12-2022,P038,Electronics,30,13338.64,160,52,0,0,5,12,4
16-08-2023,P027,Electronics,14,11599.52,102,62,0,0,2,8,14
14-04-2023,P044,Sports,21,2110.79,42,36,0,0,4,4,12
02-04-2022,P038,Electronics,20,13089.16,86,52,0,0,5,4,4
20-12-2022,P039,Home,39,2566.33,101,43,0,0,1,12,12
19-07-2022,P013,Beauty,38,2315.74,305,77,0,0,1,7,10
31-01-2023,P031,Apparel,30,733.17,100,47,0,0,1,1,13
05-01-2022,P034,Sports,18,2464.97,217,52,0,0,2,1,2
11-06-2023,P004,Apparel,38,3446.21,113,40,0,0,6,6,14
16-04-2022,P002,Sports,18,5742.17,196,55,0,0,5,4,9
06-04-2023,P039,Home,19,2634.54,58,43,0,0,3,4,12
26-04-2023,P006,Electronics,20,10223.86,169,79,0,0,2,4,13
24-04-2022,P025,Apparel,44,1383.89,81,51,0,0,6,4,5
25-04-2022,P030,Electronics,27,23702.34,243,64,0,0,0,4,10
17-08-2023,P039,Home,23,2563.62,97,43,0,0,3,8,12
14-06-2022,P006,Electronics,19,10341.55,274,79,0,0,1,6,13
02-07-2022,P030,Electronics,12,23492.91,85,64,0,0,5,7,10
26-04-2023,P010,Home,17,2009.66,101,43,0,0,2,4,12
02-08-2023,P036,Beauty,44,990.07,81,22,0,0,2,8,8
10-05-2023,P034,Sports,23,2453.07,68,52,0,0,2,5,2
07-06-2022,P011,Electronics,23,6612.83,28,27,0,0,1,6,4
23-11-2023,P003,Home,31,4754.78,265,79,0,0,3,11,10
25-04-2022,P038,Electronics,17,12920.26,115,52,0,0,0,4,4
10-11-2022,P038,Electronics,27,12813.32,121,52,0,0,3,11,4
11-07-2022,P035,Sports,29,1797.63,292,76,0,0,0,7,5
31-05-2022,P001,Electronics,17,24170.57,60,45,0,0,1,5,13
04-03-2023,P050,Electronics,18,20051.05,286,78,0,0,5,3,2
10-06-2022,P014,Electronics,18,23164.93,88,28,0,0,4,6,9
16-08-2022,P001,Electronics,21,24749.54,138,45,0,0,1,8,13
26-06-2023,P033,Electronics,26,9212.64,272,74,0,0,0,6,13
04-09-2023,P013,Beauty,44,2395.04,222,77,0,0,0,9,10
05-01-2023,P030,Electronics,18,23555.75,291,64,0,0,3,1,10
27-08-2022,P009,Apparel,42,3463.63,48,43,0,0,5,8,2
14-04-2022,P005,Electronics,21,8336.25,219,72,0,0,3,4,9
18-04-2023,P022,Electronics,14,14182.81,122,34,0,0,1,4,11
09-05-2023,P045,Electronics,21,15932.21,70,21,0,0,1,5,13
01-01-2022,P017,Electronics,21,18331.86,149,59,0,0,5,1,7
04-09-2022,P002,Sports,39,5804.25,168,55,0,0,6,9,9
08-04-2022,P033,Electronics,16,9492.79,150,74,0,0,4,4,13
17-11-2022,P033,Electronics,27,9665.14,108,74,0,0,3,11,13
15-10-2022,P040,Apparel,51,1383.96,96,51,0,0,5,10,9
13-08-2022,P018,Apparel,28,3074.75,26,20,0,0,5,8,4
06-07-2022,P004,Apparel,25,3405.09,89,40,0,0,2,7,14
13-08-2022,P014,Electronics,22,22562.37,79,28,0,0,5,8,9
18-11-2023,P016,Electronics,37,8964.6,179,43,0,0,5,11,6
17-11-2022,P042,Apparel,35,1177.15,123,31,0,0,3,11,8
26-03-2022,P028,Apparel,36,1105.92,69,51,0,0,5,3,8
07-01-2022,P024,Electronics,15,2658.69,121,58,0,0,4,1,2
30-07-2022,P007,Electronics,21,14892.92,152,60,0,0,5,7,14
22-03-2023,P026,Home,11,7361.18,63,42,0,0,2,3,8
25-10-2022,P039,Home,44,2656.36,83,43,1,36.1,1,10,12
25-11-2022,P030,Electronics,56,23069.08,258,64,1,45.1,4,11,10
19-04-2022,P048,Apparel,33,1873.16,242,51,0,0,1,4,7
22-08-2023,P048,Apparel,32,1932.88,225,51,0,0,1,8,7
06-04-2022,P012,Sports,27,4773.25,212,78,0,0,2,4,6
16-05-2023,P024,Electronics,23,2673.56,150,58,0,0,1,5,2
01-02-2023,P035,Sports,19,1718.93,226,76,0,0,2,2,5
11-06-2022,P041,Electronics,16,18097.06,95,68,0,0,5,6,2
19-02-2023,P015,Electronics,17,12075.33,114,52,0,0,6,2,8
13-04-2022,P024,Electronics,22,2717.6,87,58,0,0,2,4,2
07-08-2022,P029,Apparel,35,1289.53,105,41,0,0,6,8,13
01-01-2022,P021,Apparel,36,2814.35,235,58,0,0,5,1,12
03-02-2023,P036,Beauty,37,996.52,25,22,0,0,4,2,8
19-06-2022,P006,Electronics,20,9942.65,239,79,0,0,6,6,13
03-04-2022,P025,Apparel,36,1337.21,152,51,0,0,6,4,5
20-12-2023,P031,Apparel,47,706.45,172,47,0,0,2,12,13
18-04-2023,P028,Apparel,30,1090.95,123,51,0,0,1,4,8
04-09-2022,P045,Electronics,25,16142.48,39,21,0,0,6,9,13
05-09-2023,P008,Beauty,44,2084.76,35,20,0,0,1,9,10
25-12-2023,P015,Electronics,28,12583.54,199,52,1,17.8,0,12,8
18-09-2022,P011,Electronics,24,6764.08,88,27,0,0,6,9,4
23-04-2022,P040,Apparel,26,1374.12,212,51,0,0,5,4,9
05-06-2023,P017,Electronics,13,18447.02,120,59,0,0,0,6,7
04-11-2022,P005,Electronics,25,8152.74,116,72,0,0,4,11,9
23-03-2022,P001,Electronics,25,23599.38,151,45,0,0,2,3,13
21-02-2022,P021,Apparel,28,2707.38,161,58,0,0,0,2,12
23-05-2023,P034,Sports,32,2414.77,158,52,0,0,1,5,2
17-01-2022,P019,Apparel,24,758.6,120,33,0,0,0,1,4
27-08-2022,P014,Electronics,26,23687.36,75,28,0,0,5,8,9
02-09-2023,P012,Sports,34,4941.52,246,78,0,0,5,9,6
16-05-2022,P047,Electronics,27,16492.9,42,21,0,0,0,5,6
13-02-2023,P023,Electronics,18,2608.2,102,32,0,0,0,2,4
29-08-2022,P005,Electronics,16,7999.79,165,72,0,0,0,8,9
13-03-2023,P019,Apparel,28,7853,115,33,0,0,0,3,4
03-11-2022,P043,Electronics,33,13061.26,92,68,0,0,3,11,6
04-06-2023,P026,Home,21,7390.93,160,42,0,0,6,6,8
29-05-2023,P034,Sports,25,2413.61,106,52,0,0,0,5,2
01-08-2023,P023,Electronics,13,2614.45,41,32,0,0,1,8,4
15-07-2023,P015,Electronics,17,12542.16,106,52,0,0,5,7,8
20-05-2023,P033,Electronics,17,9448.81,141,74,0,0,5,5,13
11-10-2022,P042,Apparel,45,1167.34,108,31,0,0,1,10,8
27-05-2022,P047,Electronics,18,16611.85,24,21,0,0,4,5,6
27-07-2022,P018,Apparel,18,3091.72,57,20,0,0,2,7,4
14-02-2023,P029,Apparel,32,1302.77,131,41,0,0,1,2,13
01-02-2022,P006,Electronics,15,9984.2,230,79,0,0,1,2,13
12-07-2023,P012,Sports,14,4733.69,149,78,0,0,2,7,6
28-01-2022,P026,Home,13,7177.38,128,42,0,0,4,1,8
09-12-2023,P025,Apparel,49,1373.85,90,51,0,0,5,12,5
14-06-2023,P001,Electronics,16,24001.34,145,45,0,0,2,6,13
27-08-2022,P024,Electronics,33,2734.74,188,58,0,0,5,8,2
27-07-2023,P030,Electronics,9,23399.89,133,64,0,0,3,7,10
04-04-2022,P037,Electronics,21,5899.54,79,46,0,0,0,4,10
18-03-2023,P022,Electronics,14,13916.89,120,34,0,0,5,3,11
14-08-2023,P024,Electronics,18,2648.54,92,58,0,0,0,8,2
31-07-2022,P002,Sports,21,5550.44,149,55,0,0,6,7,9
19-05-2023,P001,Electronics,10,24512.43,104,45,0,0,4,5,13
15-10-2022,P037,Electronics,32,5628.72,68,46,0,0,5,10,10
06-03-2022,P016,Electronics,15,9106.19,117,43,0,0,6,3,6
14-01-2023,P041,Electronics,41,18169.91,99,68,1,59.2,5,1,2
28-03-2022,P021,Apparel,26,2815.13,201,58,0,0,0,3,12
05-02-2022,P048,Apparel,28,1940.75,179,51,0,0,5,2,7
15-02-2023,P019,Apparel,21,764.78,145,33,0,0,2,2,4
11-05-2022,P036,Beauty,40,982.7,71,22,0,0,2,5,8
19-12-2023,P003,Home,29,4932.81,120,79,0,0,1,12,10
23-04-2023,P033,Electronics,20,9236.38,134,74,0,0,6,4,13
21-11-2022,P017,Electronics,27,18934.54,74,59,0,0,0,11,7
17-04-2022,P024,Electronics,15,2782.93,72,58,0,0,6,4,2
22-02-2023,P019,Apparel,28,750.83,68,33,0,0,2,2,4
05-04-2023,P010,Home,16,2074.86,66,43,0,0,2,4,12
05-01-2022,P041,Electronics,10,18649.69,156,68,0,0,2,1,2
01-06-2023,P037,Electronics,20,5707.54,61,46,0,0,3,6,10
11-05-2023,P050,Electronics,15,19136.29,-153,78,0,0,3,5,2
16-12-2022,P048,Apparel,46,1932.28,166,51,0,0,4,12,7
30-12-2023,P014,Electronics,28,23613,65,28,0,0,5,12,9
09-11-2022,P043,Electronics,26,13749.11,264,68,0,0,2,11,6
13-01-2023,P042,Apparel,16,1182.86,122,31,0,0,4,1,8
18-05-2022,P050,Electronics,18,19823.76,230,78,0,0,2,5,2
13-03-2022,P043,Electronics,11,13322.21,147,68,0,0,6,3,6
17-12-2023,P026,Home,39,74629.4,110,42,0,0,6,12,8
20-06-2022,P026,Home,19,7464.51,164,42,0,0,0,6,8
05-06-2023,P041,Electronics,12,18118.75,316,68,0,0,0,6,2
23-12-2022,P024,Electronics,28,2757.49,100,58,0,0,4,12,2
18-04-2022,P003,Home,15,4822.57,241,79,0,0,0,4,10
10-10-2022,P031,Apparel,40,738.86,159,47,0,0,0,10,13
20-10-2023,P013,Beauty,54,2273.22,90,77,0,0,4,10,10
12-08-2023,P026,Home,36,7146.93,135,42,0,0,5,8,8
16-07-2023,P005,Electronics,23,8405.61,220,72,0,0,6,7,9
06-04-2022,P035,Sports,25,1742.1,292,76,0,0,2,4,5
27-06-2022,P036,Beauty,29,1006.01,69,22,0,0,0,6,8
09-12-2022,P004,Apparel,43,3471.19,82,40,0,0,4,12,14
06-05-2023,P016,Electronics,22,9294.17,135,43,0,0,5,5,6
15-03-2022,P034,Sports,15,2476.86,210,52,0,0,1,3,2
28-05-2023,P027,Electronics,24,11406.05,117,62,0,0,6,5,14
23-03-2023,P008,Beauty,37,2086.26,46,20,0,0,3,3,10
15-02-2022,P005,Electronics,11,8351.51,229,72,0,0,1,2,9
19-05-2023,P047,Electronics,19,16301.98,46,21,0,0,4,5,6
13-12-2023,P042,Apparel,41,1190.84,92,31,0,0,2,12,8
08-04-2023,P002,Sports,21,5796.14,125,55,0,0,5,4,9
17-02-2022,P035,Sports,15,1749.85,247,76,0,0,3,2,5
14-07-2023,P028,Apparel,26,1119.96,180,51,0,0,4,7,8
28-01-2023,P008,Beauty,50,2056.1,45,20,0,0,5,1,10
06-01-2022,P011,Electronics,9,6554.02,116,27,0,0,3,1,4
01-12-2023,P045,Electronics,27,16149.97,68,21,0,0,4,12,13
20-12-2023,P014,Electronics,27,22414.56,93,28,0,0,2,12,9
28-02-2023,P015,Electronics,20,12212.02,79,52,0,0,1,2,8
09-03-2023,P013,Beauty,75,2379.56,212,77,1,59,3,3,10
10-12-2023,P013,Beauty,63,2333.52,173,77,0,0,6,12,10
10-10-2022,P011,Electronics,24,6556.18,98,27,0,0,0,10,4
24-07-2022,P011,Electronics,29,6524.37,71,27,0,0,6,7,4
07-12-2023,P035,Sports,47,1804.39,162,76,0,0,3,12,5
19-08-2023,P041,Electronics,26,181286.6,120,68,0,0,5,8,2
17-04-2023,P031,Apparel,25,710.21,88,47,0,0,0,4,13
09-02-2022,P041,Electronics,15,17932.32,185,68,0,0,2,2,2
26-01-2022,P032,Electronics,18,7018.48,65,39,0,0,2,1,12
02-03-2023,P050,Electronics,19,19672.53,304,78,0,0,3,3,2
06-06-2022,P010,Home,23,2032.24,150,43,0,0,0,6,12
29-10-2023,P031,Apparel,51,721.62,127,47,0,0,6,10,13
28-03-2023,P005,Electronics,15,8008.98,166,72,0,0,1,3,9
28-02-2023,P037,Electronics,20,5816.32,130,46,0,0,1,2,10
08-02-2022,P016,Electronics,21,8995.51,70,43,0,0,1,2,6
18-12-2022,P036,Beauty,69,978.27,0,22,0,0,6,12,8
28-11-2023,P016,Electronics,38,9287.41,69,43,0,0,1,11,6
31-12-2022,P005,Electronics,37,8130.07,164,72,0,0,5,12,9
07-12-2023,P022,Electronics,30,13829.14,140,34,0,0,3,12,11
28-09-2022,P025,Apparel,31,1400.53,158,51,0,0,2,9,5
02-05-2023,P033,Electronics,14,9503.5,93,74,0,0,1,5,13
17-02-2023,P007,Electronics,20,14132.92,107,60,0,0,4,2,14
18-06-2022,P045,Electronics,24,16338.45,49,21,0,0,5,6,13
20-01-2022,P005,Electronics,21,8379.74,295,72,0,0,3,1,9
02-05-2023,P019,Apparel,28,763.58,80,33,0,0,1,5,4
01-09-2023,P035,Sports,22,1729.48,155,76,0,0,4,9,5
20-02-2023,P016,Electronics,15,8992.34,155,43,0,0,0,2,6
05-05-2023,P050,Electronics,17,19753.76,193,78,0,0,4,5,2
16-08-2023,P019,Apparel,36,758.55,46,33,0,0,2,8,4
21-09-2023,P012,Sports,25,4753.52,262,78,0,0,3,9,6
19-04-2022,P029,Apparel,28,1281.93,-49,41,0,0,1,4,13
08-01-2022,P007,Electronics,13,14123.4,235,60,0,0,5,1,14
25-05-2022,P028,Apparel,33,1111.77,231,51,0,0,2,5,8
30-08-2023,P014,Electronics,22,22697.87,80,28,0,0,2,8,9
06-09-2022,P048,Apparel,32,1931.27,90,51,0,0,1,9,7
27-06-2022,P042,Apparel,19,1157.23,103,31,0,0,0,6,8
18-01-2022,P035,Sports,22,1755.93,160,76,0,0,1,1,5
27-02-2022,P034,Sports,29,2484.92,75,52,0,0,6,2,2
01-06-2023,P038,Electronics,24,12998.61,175,52,0,0,3,6,4
31-03-2023,P037,Electronics,16,5906.46,110,46,0,0,4,3,10
25-07-2022,P047,Electronics,11,16370.16,59,21,0,0,0,7,6
29-03-2022,P019,Apparel,19,776.11,116,33,0,0,1,3,4
28-07-2022,P020,Electronics,11,19091.88,142,45,0,0,3,7,8
06-06-2023,P024,Electronics,17,2773.38,95,58,0,0,1,6,2
19-07-2023,P002,Sports,24,5782.39,177,55,0,0,2,7,9
14-11-2022,P049,Apparel,49,1160.86,80,23,0,0,0,11,8
11-08-2023,P024,Electronics,15,2688.43,110,58,0,0,4,8,2
02-05-2023,P035,Sports,22,1742.65,259,76,0,0,1,5,5
05-06-2022,P020,Electronics,25,19944.62,102,45,0,0,6,6,8
11-10-2023,P031,Apparel,52,746.36,102,47,0,0,2,10,13
01-12-2022,P012,Sports,40,4932.53,276,78,0,0,3,12,6
22-01-2022,P032,Electronics,20,6945.63,83,39,0,0,5,1,12
12-05-2022,P011,Electronics,19,6480.82,74,27,0,0,3,5,4
29-08-2022,P014,Electronics,20,22931.29,55,28,0,0,0,8,9
13-11-2023,P012,Sports,65,4797.98,184,78,1,37.3,0,11,6
18-01-2022,P021,Apparel,26,2712.02,151,58,0,0,1,1,12
25-04-2023,P007,Electronics,13,14279.05,154,60,0,0,1,4,14
24-07-2023,P008,Beauty,45,1997.22,64,20,0,0,0,7,10
28-01-2023,P047,Electronics,21,16732.44,100,21,0,0,5,1,6
12-07-2023,P013,Beauty,33,2369.17,84,77,0,0,2,7,10
03-12-2022,P040,Apparel,55,1427.83,73,51,0,0,5,12,9
15-03-2023,P032,Electronics,22,6934.53,57,39,0,0,2,3,12
11-06-2022,P009,Apparel,41,3467.28,113,43,0,0,5,6,2
21-11-2023,P037,Electronics,32,5958.78,63,46,0,0,1,11,10
12-12-2023,P045,Electronics,29,16206.38,29,21,0,0,1,12,13
26-02-2023,P004,Apparel,35,3399.68,165,40,0,0,6,2,14
15-11-2023,P048,Apparel,53,1901.54,160,51,0,0,2,11,7
13-07-2023,P041,Electronics,11,17677.68,205,68,0,0,3,7,2
21-12-2022,P001,Electronics,26,23851.94,72,45,0,0,2,12,13
14-12-2022,P028,Apparel,45,1094.62,107,51,0,0,2,12,8
24-09-2023,P027,Electronics,21,11250.26,147,62,0,0,6,9,14
19-07-2022,P016,Electronics,19,8882.44,184,43,0,0,1,7,6
12-12-2022,P035,Sports,35,1765.32,144,76,0,0,0,12,5
24-02-2022,P004,Apparel,22,3339.74,72,40,0,0,3,2,14
12-03-2022,P033,Electronics,11,9459.49,239,74,0,0,5,3,13
10-05-2023,P030,Electronics,21,22954.39,213,64,0,0,2,5,10
16-07-2023,P015,Electronics,17,12037.41,89,52,0,0,6,7,8
07-09-2023,P049,Apparel,35,1142.01,77,23,0,0,3,9,8
31-08-2022,P032,Electronics,17,6813.48,129,39,0,0,2,8,12
16-04-2023,P016,Electronics,25,9416.82,100,43,0,0,6,4,6
14-08-2023,P017,Electronics,18,18665.3,212,59,0,0,0,8,7
08-07-2022,P021,Apparel,29,2768.79,163,58,0,0,4,7,12
27-06-2023,P037,Electronics,19,5861.25,124,46,0,0,1,6,10
30-09-2023,P040,Apparel,38,1429.61,197,51,0,0,5,9,9
05-01-2022,P007,Electronics,6,14723.22,86,60,0,0,2,1,14
02-09-2022,P003,Home,26,4849.34,198,79,0,0,4,9,10
01-04-2023,P016,Electronics,18,8966.32,46,43,0,0,5,4,6
11-09-2022,P004,Apparel,44,3382.94,74,40,0,0,6,9,14
10-01-2022,P007,Electronics,13,14245.14,222,60,0,0,0,1,14
30-09-2023,P050,Electronics,33,20025.51,258,78,0,0,5,9,2
21-12-2023,P026,Home,34,7224.02,45,42,0,0,3,12,8
08-11-2022,P041,Electronics,37,17782.51,176,68,0,0,1,11,2
08-01-2023,P022,Electronics,20,14083.4,37,34,0,0,6,1,11
31-08-2022,P023,Electronics,17,2640.69,73,32,0,0,2,8,4
22-02-2022,P020,Electronics,12,20007.53,139,45,0,0,1,2,8
29-08-2022,P042,Apparel,23,1221.19,75,31,0,0,0,8,8
24-10-2022,P030,Electronics,26,23373.85,162,64,1,18.6,0,10,10
01-06-2022,P036,Beauty,49,963.02,34,22,0,0,2,6,8
05-02-2023,P050,Electronics,21,19884.93,151,78,0,0,6,2,2
02-06-2022,P043,Electronics,21,13838.14,102,68,0,0,3,6,6
28-01-2022,P046,Home,18,983.22,149,56,0,0,4,1,2
28-08-2023,P040,Apparel,28,1435.81,159,51,0,0,0,8,9
31-10-2022,P025,Apparel,33,1366.36,165,51,0,0,0,10,5
19-06-2023,P020,Electronics,10,19270.71,78,45,0,0,0,6,8
28-10-2022,P003,Home,33,4960.09,350,79,0,0,4,10,10
19-01-2023,P040,Apparel,20,1429.06,84,51,0,0,3,1,9
09-01-2023,P034,Sports,18,2445.01,146,52,0,0,0,1,2
04-04-2023,P010,Home,12,2035.77,82,43,0,0,1,4,12
21-11-2022,P002,Sports,39,5788.5,58,55,0,0,0,11,9
16-07-2023,P046,Home,28,998.24,179,56,0,0,6,7,2
05-05-2023,P031,Apparel,38,736.69,176,47,0,0,4,5,13
04-09-2022,P017,Electronics,23,19303.45,82,59,0,0,6,9,7
10-11-2022,P035,Sports,46,1721.19,114,76,0,0,3,11,5
20-11-2022,P036,Beauty,84,979.15,0,22,0,0,6,11,8
28-06-2023,P033,Electronics,9,9463.43,263,74,0,0,2,6,13
11-06-2022,P033,Electronics,26,9346.41,143,74,0,0,5,6,13
16-11-2023,P037,Electronics,24,5754.58,73,46,0,0,3,11,10
22-10-2023,P006,Electronics,35,10273.49,270,79,0,0,6,10,13
30-05-2022,P021,Apparel,27,2869.03,250,58,0,0,0,5,12
16-12-2023,P008,Beauty,78,2029.21,19,20,0,0,5,12,10
01-07-2022,P022,Electronics,12,14147.7,123,34,0,0,4,7,11
22-10-2023,P045,Electronics,35,16356.65,55,21,0,0,6,10,13
09-01-2023,P005,Electronics,8,8360.54,156,72,0,0,0,1,9
13-06-2023,P008,Beauty,34,2093.99,79,20,0,0,1,6,10
13-07-2023,P032,Electronics,15,6879.93,51,39,0,0,3,7,12
16-11-2023,P039,Home,40,2518.46,158,43,0,0,3,11,12
18-07-2023,P027,Electronics,15,11344.41,147,62,0,0,1,7,14
22-02-2023,P034,Sports,21,2406.59,228,52,0,0,2,2,2
14-08-2022,P016,Electronics,21,9120.21,142,43,0,0,6,8,6
02-03-2022,P016,Electronics,17,9326,149,43,0,0,2,3,6
30-04-2023,P008,Beauty,47,2077.24,30,20,0,0,6,4,10
02-06-2022,P025,Apparel,27,1349,170,51,0,0,3,6,5
16-04-2022,P030,Electronics,21,22948.71,98,64,0,0,5,4,10
07-02-2023,P020,Electronics,8,19995.24,64,45,0,0,1,2,8
06-03-2023,P034,Sports,23,2528.31,168,52,0,0,0,3,2
07-05-2023,P044,Sports,31,2026.73,72,36,0,0,6,5,12
05-01-2023,P022,Electronics,20,14288.31,66,34,0,0,3,1,11
14-09-2022,P022,Electronics,26,13705.11,49,34,0,0,2,9,11
31-03-2022,P034,Sports,37,2388.17,232,52,0,0,3,3,2
27-05-2023,P050,Electronics,21,19669.82,99,78,0,0,5,5,2
20-04-2022,P014,Electronics,11,23487.31,37,28,0,0,2,4,9
05-04-2022,P030,Electronics,20,23126.71,165,64,0,0,1,4,10
11-05-2023,P036,Beauty,42,965.38,62,22,0,0,3,5,8
19-01-2022,P028,Apparel,25,1083.24,170,51,0,0,2,1,8
11-06-2023,P047,Electronics,28,16515.78,43,21,0,0,6,6,6
08-04-2023,P019,Apparel,41,783.25,55,33,0,0,5,4,4
23-10-2022,P040,Apparel,45,1429.41,149,51,0,0,6,10,9
27-11-2023,P010,Home,61,2018.65,46,43,1,37.7,0,11,12
